ms_subclass,lot_frontage,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,bldg_type,overall_qual,mas_vnr_area,exter_qual,foundation,bsmt_exposure,heating_qc,central_air,kitchen_qual,functional,fireplaces,garage_finish,garage_cars,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,mo_sold,sale_price,total_sq_ft,total_bathroom,ga_oq_sf,lf_sf,op_sf3,op_oq3,oc_sf,kq_f_lf,pd_oq,gq_sf
20,4.2626798770413155,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,6,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,2.0,1.0986122886681098,1.0986122886681098,4.74493212836325,0.0,6,11.960817678718287,7.9919305198524775,2.5,15.874661760936052,12.240092356891392,0.0,0.0,9.090317329376452,5.638354669333745,2.5649493574615367,5912.0
60,4.51085950651685,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,CollgCr,Norm,1Fam,7,0.0,1.3862943611198906,PConc,1.0986122886681098,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,5.62040086571715,5.14166355650266,7,12.37581963951765,7.98139158158007,3.5,16.340418945954276,12.480863228659473,29.07894771604837,10.973546033786176,9.590556045830896,5.198497031265826,2.70805020110221,5850.0
20,4.2626798770413155,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,0.6931471805599453,Y,1.0986122886681098,1.6094379124341003,0.0,2,1.0,1.0986122886681098,1.0986122886681098,2.5649493574615367,5.655991810819852,6,11.695255355062795,7.509335266016592,1.5,14.811957591059974,11.757290244733166,28.17885069217206,10.48083098735243,9.454775637424682,0.0,2.3978952727983707,3648.0
20,4.48863636973214,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,Gilbert,Norm,1Fam,6,0.0,1.0986122886681098,PConc,1.0986122886681098,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,2,2.0,1.0986122886681098,1.0986122886681098,4.795790545596741,3.1780538303479458,6,12.220966184120165,7.88344635413774,3.0,15.635834322130396,12.360410450705535,26.78470226984874,8.51097389160232,9.4925826756776,0.0,2.5649493574615367,5304.0
120,3.4339872044851463,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,StoneBr,Norm,TwnhsE,8,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,4.795790545596741,4.2626798770413155,8,11.775297421715827,7.78155595923534,2.0,15.993978207736388,11.1823498092948,27.591910771585447,10.486847768485333,9.390659926099465,0.0,2.833213344056216,4790.0
60,4.394449154672439,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,6,5.8888779583328805,1.0986122886681098,CBlock,1.3862943611198906,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,5.796057750765372,4.859812404361672,6,12.031129798974042,7.779885115070522,2.5,15.662536476469588,12.161498830056642,28.190431166295163,10.227344839931181,9.57129614009839,0.0,2.5649493574615367,4782.0
190,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,BrkSide,RRAn,2fmCon,4,5.081404364984463,1.0986122886681098,CBlock,1.0986122886681098,1.0986122886681098,N,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,5.666426688112432,5,11.767575435251748,7.560601162768557,2.0,15.302482712893719,11.654433707761807,28.343201875201917,9.821897815496174,9.169622538697624,0.0,2.1972245773362196,3840.0
20,4.290459441148391,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Norm,1Fam,5,4.174387269895637,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,5,11.808955099378537,7.7437032581737535,1.5,15.455266401904101,12.01994184276226,0.0,0.0,9.535101442669385,4.976733742420574,2.3978952727983707,4612.0
30,4.314817884980432,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Sawyer,Norm,1Fam,5,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,0.0,0.0,0.0,8,11.626263078808801,7.711101251840158,2.0,15.676199052196694,12.01201812593844,0.0,0.0,9.656627474604603,0.0,0.0,4464.0
60,4.219507705176107,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,SawyerW,Norm,1Fam,7,5.8888779583328805,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,4.6913478822291435,3.8918202981106265,5,12.240478903153711,7.938445551164788,3.5,16.31210423100195,12.142786672959362,27.685467191599695,9.708992194810465,9.547598014371232,4.90527477843843,2.70805020110221,5604.0
90,3.9318256327243257,Grvl,1.3862943611198906,Bnk,1.3862943611198906,Inside,1.0986122886681098,OldTown,Norm,Duplex,5,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.0986122886681098,N,1.0986122886681098,0.6931471805599453,0.0,0,0.0,0.0,1.0986122886681098,0.0,4.04305126783455,9,11.042937835596494,8.06117135969092,2.0,0.0,11.972885071473847,28.20791894953866,8.853808274977197,8.06117135969092,0.0,2.3978952727983707,0.0
160,3.6109179126442243,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NridgHt,Norm,Twnhs,7,4.672828834461906,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,3.332204510175204,10,11.944714374881176,7.779466967458324,3.5,15.886166241779025,11.362579205815289,26.63298280078371,9.133675287040697,9.388570235866881,0.0,2.70805020110221,4780.0
20,4.30406509320417,None,1.0986122886681098,Lvl,1.3862943611198906,Corner,1.0986122886681098,NAmes,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,7,11.774527900858468,7.398174092970465,2.0,14.737099628818076,11.688029370405681,0.0,0.0,9.343559215762406,0.0,2.3978952727983707,3264.0
160,3.6109179126442243,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,MeadowV,Norm,TwnhsE,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,5.209486152841421,0.0,4,11.350418300109132,7.407924322559599,1.5,14.833867144054821,10.990853504231156,0.0,0.0,8.506132244056813,0.0,2.3978952727983707,3296.0
50,4.00369019395397,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,OldTown,Norm,1Fam,7,0.0,1.0986122886681098,PConc,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,8,11.669082701743504,7.428927194802272,1.0,15.037204118112708,11.413617705480918,0.0,0.0,9.374328222081633,4.687671407499835,2.70805020110221,3366.0
160,3.2188758248682006,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NPkVill,Norm,Twnhs,6,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,3.367295829986474,0.0,4,11.908346971208951,7.739359202689098,2.5,15.617458118557105,10.916995735125642,0.0,0.0,9.5307558140446,3.8918202981106265,2.5649493574615367,4592.0
190,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Edwards,Norm,2fmCon,4,0.0,1.0986122886681098,BrkTil,0.6931471805599453,0.6931471805599453,N,0.6931471805599453,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,7,11.289794413577894,7.3758821482150125,2.0,14.396340301733037,11.46961078295093,0.0,0.0,8.76170676846664,0.0,2.1972245773362196,3192.0
85,4.268297869345539,None,1.0986122886681098,Lvl,1.3862943611198906,CulDSac,1.0986122886681098,Sawyer,Norm,1Fam,5,0.0,1.0986122886681098,PConc,1.0986122886681098,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,5.187385805840755,0.0,3,11.931642378754141,7.690286020676768,2.0,15.525803431270896,11.944028429841609,0.0,0.0,9.299358068293836,0.0,2.3978952727983707,4372.0
20,4.23410650459726,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,Edwards,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,4.110873864173311,0.0,1,11.956918738783733,7.2254814727822945,1.0,14.59938287762137,11.44427182165318,0.0,0.0,9.01663425631559,0.0,2.3978952727983707,2746.0
50,4.110873864173311,Pave,1.3862943611198906,Bnk,1.3862943611198906,Inside,1.0986122886681098,BrkSide,Norm,1Fam,6,0.0,1.0986122886681098,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,0.6931471805599453,0.0,4.007333185232471,2,12.013706813470414,7.6708948313621175,1.0,15.818295787073517,11.76478085801442,27.000269613138233,9.36434818445553,9.616405300156314,0.0,1.9459101490553132,4288.0
20,4.532599493153256,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Somerst,Norm,1Fam,7,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.919980925828125,4,12.228328144428588,7.798523053625206,2.0,16.260215940679757,12.31990566792356,28.306992772225925,10.750406769818508,9.407632639699958,0.0,2.70805020110221,4872.0
70,4.382026634673881,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Artery,1Fam,5,5.41610040220442,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,1.0,1.0986122886681098,1.0986122886681098,5.1298987149230735,0.0,6,11.89478753335453,7.771910256435763,1.5,15.12393013060806,12.140941949091413,0.0,0.0,9.717459133810847,5.75890177387728,2.3978952727983707,4744.0
20,4.418840607796598,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,NWAmes,RRAn,1Fam,7,5.332718793265369,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,0.0,4,11.964007453736912,7.96311205897929,2.0,16.07828491577627,12.369487423635732,0.0,0.0,9.57227147806062,5.10594547390058,2.70805020110221,5744.0
70,4.110873864173311,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,OldTown,Norm,1Fam,7,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,5.703782474656201,12,12.122696471358964,8.245121966478605,2.0,16.02558039172217,12.33920833487448,30.435021761124514,11.538183771184324,10.190807059268902,4.795790545596741,2.70805020110221,7616.0
60,4.183575695950044,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,Gilbert,Norm,1Fam,6,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.61512051684126,4.330733340286331,6,12.118339189722553,7.737616282857904,3.5,15.502749343961689,11.905401242473049,27.529028347041308,9.692828247710418,9.346705246496699,4.869071729774468,2.5649493574615367,4584.0
20,4.312140507209715,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Sawyer,Norm,1Fam,5,4.762173934797756,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,1.0,1.0986122886681098,1.0986122886681098,0.0,3.044522437723423,9,11.842236406331555,7.68937110752969,1.5,14.96131204740386,11.987564583714214,26.062472284153177,7.824445930877619,9.298442820197728,4.998562712861986,2.3978952727983707,4368.0
60,4.574710978503383,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NoRidge,Norm,1Fam,7,6.480044561926653,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,3.0,1.0986122886681098,1.0986122886681098,5.5254529391317835,5.043425116919247,8,12.739640688812674,8.224163512637862,3.5,17.060414688353603,12.78824636506369,29.708638742950217,10.874701980906183,9.833386924856638,5.262690188904886,2.70805020110221,7458.0
160,3.091042453358316,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,BrDale,Norm,Twnhs,6,6.22455842927536,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,1.0,1.0986122886681098,1.0986122886681098,5.62040086571715,0.0,2,11.472113887062386,7.293697720601438,1.5,14.660726681611775,10.337572510881479,0.0,0.0,8.902591637374087,0.0,2.5649493574615367,2940.0
20,4.394449154672439,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,Edwards,Norm,1Fam,4,0.0,1.0986122886681098,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,4.890349128221754,4.174387269895637,3,11.849404844423074,7.715569534520208,2.0,15.188192945090595,12.09715581366957,27.304253894257375,8.318010277546872,9.324650718153594,0.0,2.1972245773362196,4484.0
20,4.51085950651685,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,OldTown,Artery,1Fam,6,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,5.0689042022202315,4,11.916395250412128,7.67275789664251,2.0,16.291681243424186,12.172107298716178,28.079472399913872,10.437902741735204,9.61826910952232,0.0,2.5649493574615367,4296.0
20,4.3694478524670215,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NWAmes,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.48863636973214,7,11.941462360646149,7.664346632098617,2.5,15.477873123396574,12.020592104395051,27.468968590589796,9.305741456739435,9.455714972131714,0.0,2.3978952727983707,4260.0
20,4.394449154672439,None,1.3862943611198906,Low,1.3862943611198906,Inside,1.0986122886681098,IDOTRR,Norm,1Fam,1,0.0,0.6931471805599453,Slab,0.0,0.6931471805599453,N,0.6931471805599453,0.6931471805599453,0.0,1,2.0,0.6931471805599453,0.0,0.0,0.0,2,9.48044384215367,6.598509028614515,1.0,12.785412626313326,10.979189389621132,0.0,0.0,8.20685642839965,0.0,0.0,733.0
60,4.189654742026425,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,CollgCr,Norm,1Fam,7,5.53338948872752,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,1.0986122886681098,0.0,4.1588830833596715,7,12.323415584358154,7.88344635413774,3.5,16.126088919498866,12.057462422321587,27.792342780309642,9.980911449500931,9.4925826756776,0.0,2.70805020110221,5304.0
20,4.143134726391533,Pave,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Somerst,Norm,1Fam,7,0.0,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,3.6635616461296463,4.976733742420574,4,12.07824495582233,7.8336002236611035,2.0,15.895006348172632,11.960344726464866,28.469425145499606,10.807563992730705,9.442721128642875,4.8283137373023015,2.70805020110221,5046.0
50,4.454347296253507,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NoRidge,Norm,1Fam,8,5.823045895483019,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,0.0,3.5263605246161616,4,12.560247968016562,8.424200324567073,2.5,16.796841680945644,12.866634648992429,28.768449990548977,9.73489137036065,10.033462628957874,5.14166355650266,2.833213344056216,9110.0
20,3.912023005428146,None,1.0986122886681098,Lvl,1.3862943611198906,CulDSac,1.0986122886681098,Somerst,RRAn,1Fam,8,4.442651256490317,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,3.0,1.0986122886681098,1.0986122886681098,5.1298987149230735,5.081404364984463,8,12.552930054797935,7.989560449333865,3.0,16.69405537471958,11.88104862726929,29.0428380416799,11.31351064723008,9.598727138549595,0.0,2.833213344056216,5898.0
60,4.48863636973214,None,1.3862943611198906,Lvl,1.3862943611198906,Corner,1.0986122886681098,NAmes,Norm,1Fam,7,5.736572297479192,1.0986122886681098,CBlock,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,2,2.0,1.0986122886681098,1.0986122886681098,4.663439094112067,4.204692619390966,5,12.328294703023394,8.033334015880062,2.5,16.16718386594429,12.5103500013629,28.288683237816947,10.027429361730306,9.824823061352445,5.8664680569332965,2.70805020110221,6162.0
60,4.418840607796598,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,StoneBr,Norm,1Fam,8,6.1463292576688975,1.6094379124341003,PConc,0.6931471805599453,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,5.783825182329737,4.61512051684126,7,12.799178471909892,8.24564690087386,2.5,16.82611572960283,12.652106916199287,29.341323590350513,10.843514342086866,9.854874872615435,5.5093883366279774,2.833213344056216,7620.0
60,4.0943445622221,None,1.0986122886681098,HLS,1.3862943611198906,CulDSac,1.0986122886681098,StoneBr,Norm,1Fam,9,6.398594934535208,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,5.209486152841421,3.6375861597263857,3,13.033199868056473,8.34212526333359,4.5,17.04638929876017,12.419428452773268,28.636578821193154,10.202628718076802,9.951372545256701,5.181783550292085,2.9444389791664403,8392.0
20,5.049856007249537,None,1.0986122886681098,Low,1.3862943611198906,Inside,0.6931471805599453,ClearCr,Norm,1Fam,8,0.0,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,2,2.0,1.0986122886681098,1.0986122886681098,6.472346294500901,0.0,5,12.53897064502647,7.904703913873747,2.5,16.2547649028491,12.947762340549273,0.0,0.0,9.696155832738006,6.431331081933479,2.833213344056216,5418.0
20,4.276666119016055,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,Mitchel,Norm,1Fam,6,0.0,1.0986122886681098,PConc,1.3862943611198906,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,2.0,1.0986122886681098,1.0986122886681098,5.579729825986222,3.4965075614664802,5,12.185875040240456,8.050384453067021,3.0,16.41270792896564,12.31274979404643,27.61593217154864,8.841158975945264,9.659567149523216,5.652489180268651,2.5649493574615367,6268.0
20,4.394449154672439,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NWAmes,Norm,1Fam,7,5.247024072160486,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,0.0,6,11.931642378754141,7.8083230503910555,2.0,15.925527496628558,12.189948344888194,0.0,0.0,9.417435838868785,5.081404364984463,2.70805020110221,4920.0
90,4.5217885770490405,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NAmes,Artery,Duplex,5,5.910796644040527,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,4.0,1.0986122886681098,1.0986122886681098,0.0,0.0,8,12.206077645517674,8.264363329731667,4.5,16.7487758166626,12.77496810100197,0.0,0.0,9.873595194671092,0.0,2.3978952727983707,7764.0
20,4.3694478524670215,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,CollgCr,Norm,1Fam,8,5.293304824724492,1.3862943611198906,PConc,1.3862943611198906,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.0,2,3.0,1.0986122886681098,1.0986122886681098,5.176149732573829,4.394449154672439,8,12.594394985777612,8.058643712215618,3.5,16.76316126873156,12.41504019038663,28.557008554417152,10.620375673477872,9.6678285081515,0.0,2.833213344056216,6320.0
20,4.127134385045092,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,SawyerW,Norm,1Fam,7,4.948759890378168,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,1,3.0,1.0986122886681098,1.0986122886681098,0.0,4.543294782270004,2,12.320490023710256,7.972810784121404,2.0,16.587874317401823,12.083345533043149,28.449997541077394,10.370361288772935,9.581972891547895,0.0,2.70805020110221,5800.0
50,4.290459441148391,None,1.3862943611198906,Bnk,1.3862943611198906,Corner,1.0986122886681098,Edwards,Artery,1Fam,6,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,1,2.0,1.0986122886681098,0.0,0.0,0.0,5,11.429554725537322,7.682943169878292,2.0,15.743338344932667,11.959154965939705,0.0,0.0,8.781248333236862,0.0,0.0,4340.0
60,4.189654742026425,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,Gilbert,Norm,1Fam,7,0.0,1.3862943611198906,PConc,1.0986122886681098,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,2.0,1.0986122886681098,1.0986122886681098,4.61512051684126,3.2188758248682006,7,12.09815887308463,7.68937110752969,2.5,15.626288196555027,11.863307650973436,26.244793840946333,9.015905747298426,9.298442820197728,4.875197323201151,2.70805020110221,4368.0
20,4.6443908991413725,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NridgHt,Norm,1Fam,10,6.827629234502852,1.6094379124341003,PConc,1.3862943611198906,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,5.517452896464707,4.663439094112067,6,12.864242696187505,8.473241303887054,2.0,17.65084949749511,13.107763313276495,30.073057237049014,11.561725152903833,10.082512013210788,5.736572297479192,3.044522437723423,9568.0
180,3.4531571205928664,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,MeadowV,Norm,Twnhs,4,0.0,1.0986122886681098,CBlock,1.0986122886681098,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,2,1.0,1.0986122886681098,1.0986122886681098,4.727387818712341,4.584967478670572,7,11.575909653758895,7.328437352895162,2.0,14.407807591399813,10.748802018725383,26.5580525937712,8.733755131364893,8.937349848267392,0.0,2.1972245773362196,3044.0
60,4.454347296253507,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Somerst,Norm,1Fam,10,5.081404364984463,1.6094379124341003,PConc,1.0986122886681098,1.3862943611198906,Y,1.3862943611198906,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,5.1298987149230735,3.970291913552122,4,12.644330802262578,8.014666370464942,3.5,17.016421211180248,12.45699088422724,27.994250930480394,10.859018228147887,9.623839785112668,5.545177444479562,3.044522437723423,6048.0
60,4.430816798843313,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,NoRidge,Norm,1Fam,7,5.62040086571715,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,2,3.0,1.0986122886681098,1.0986122886681098,4.795790545596741,3.6635616461296463,5,12.437188334739655,8.146709052203319,2.5,16.489259196362575,12.565263422106348,28.076844129021037,9.475393326367602,9.755915188068993,5.117993812416755,2.70805020110221,6902.0
75,3.9889840465642745,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Crawfor,Norm,1Fam,7,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,1.0986122886681098,1,1.0,1.0986122886681098,1.0986122886681098,0.0,0.0,8,12.00762780434872,7.84971375760487,2.0,15.275873122589982,11.819623090350523,0.0,0.0,9.4588397305527,5.3612921657094255,2.70805020110221,5128.0
60,4.174387269895637,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,Gilbert,Norm,1Fam,7,2.833213344056216,1.3862943611198906,PConc,0.6931471805599453,1.3862943611198906,Y,1.0986122886681098,1.6094379124341003,0.0,2,2.0,1.0986122886681098,1.0986122886681098,4.61512051684126,3.2188758248682006,7,12.087260955990747,7.68937110752969,2.5,15.626288196555027,11.847803574502905,26.244793840946333,9.015905747298426,9.298442820197728,0.0,2.70805020110221,4368.0
50,3.970291913552122,None,1.3862943611198906,Lvl,1.3862943611198906,Inside,1.0986122886681098,BrkSide,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.0,2,2.0,1.0986122886681098,0.6931471805599453,5.726847747587197,0.0,5,11.727238138609684,7.358193752733032,1.0,15.403144686122547,11.308812183937764,0.0,0.0,9.303557453687317,0.0,1.791759469228055,3136.0
70,4.465908118654584,None,1.0986122886681098,Lvl,1.3862943611198906,Inside,1.0986122886681098,Crawfor,Feedr,1Fam,6,0.0,1.0986122886681098,BrkTil,0.6931471805599453,1.0986122886681098,N,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,3.0,1.0986122886681098,0.0,0.0,0.0,11,12.384223015005313,8.292798858200374,3.5,16.845880800305626,12.74689872156879,0.0,0.0,10.084349711593731,5.153291594497779,0.0,7988.0
20,4.454347296253507,None,1.3862943611198906,Bnk,1.3862943611198906,Inside,1.0986122886681098,Mitchel,Norm,1Fam,5,0.0,1.0986122886681098,CBlock,0.6931471805599453,1.0986122886681098,Y,1.0986122886681098,1.6094379124341003,0.6931471805599453,1,2.0,1.0986122886681098,1.0986122886681098,0.0,0.0,6,12.037659911047468,7.75491027202143,2.0,15.633015906041212,12.19713784884758,0.0,0.0,9.364005219520333,5.14166355650266,2.3978952727983707,4664.0
